           0.000000   206.57      0.23924      4.06122-321   205.88     -0.10634      4.06122-321   206.54     -0.43290      4.06122-321
           0.332675   401.67       95.278       0.0000       402.13       94.831       0.0000       401.73       95.345       0.0000    
           0.333193   401.63       95.418       0.0000       402.10       94.978       0.0000       401.71       95.495       0.0000    
           0.333193   401.63       95.418       0.0000       402.10       94.978       0.0000       401.71       95.495       0.0000    
           0.333594   401.60       95.527       0.0000       402.07       95.092       0.0000       401.69       95.610       0.0000    
           0.334067   401.56       95.656       0.0000       402.04       95.226       0.0000       401.66       95.746       0.0000    
           0.334067   401.56       95.656       0.0000       402.04       95.226       0.0000       401.66       95.746       0.0000    
           0.334229   401.55       95.700       0.0000       402.03       95.272       0.0000       401.65       95.793       0.0000    
           0.334457   401.53       95.763       0.0000       402.02       95.337       0.0000       401.64       95.858       0.0000    
           0.334457   401.53       95.763       0.0000       402.02       95.337       0.0000       401.64       95.858       0.0000    
           0.334697   401.51       95.829       0.0000       402.00       95.405       0.0000       401.63       95.927       0.0000    
           0.335164   401.47       95.956       0.0000       401.97       95.538       0.0000       401.60       96.061       0.0000    
           0.335164   401.47       95.956       0.0000       401.97       95.538       0.0000       401.60       96.061       0.0000    
           0.335261   401.47       95.983       0.0000       401.96       95.566       0.0000       401.59       96.089       0.0000    
           0.335649   401.44       96.089       0.0000       401.94       95.676       0.0000       401.57       96.199       0.0000    
           0.335649   401.44       96.089       0.0000       401.94       95.676       0.0000       401.57       96.199       0.0000    
           0.335812   401.42       96.134       0.0000       401.93       95.722       0.0000       401.56       96.246       0.0000    
           0.336343   401.38       96.280       0.0000       401.89       95.873       0.0000       401.53       96.397       0.0000    
           0.336343   401.38       96.280       0.0000       401.89       95.873       0.0000       401.53       96.397       0.0000    
           0.336666   401.36       96.368       0.0000       401.87       95.964       0.0000       401.52       96.490       0.0000    
           0.337131   401.32       96.496       0.0000       401.84       96.096       0.0000       401.49       96.622       0.0000    
           0.337131   401.32       96.496       0.0000       401.84       96.096       0.0000       401.49       96.622       0.0000    
           0.337334   401.31       96.552       0.0000       401.83       96.154       0.0000       401.48       96.680       0.0000    
           0.337639   401.28       96.636       0.0000       401.81       96.241       0.0000       401.46       96.767       0.0000    
           0.337639   401.28       96.636       0.0000       401.81       96.241       0.0000       401.46       96.767       0.0000    
           0.337858   401.26       96.696       0.0000       401.80       96.303       0.0000       401.45       96.829       0.0000    
           0.338283   401.23       96.813       0.0000       401.77       96.424       0.0000       401.42       96.950       0.0000    
